level,area,mean,country,indicator,age,sex
5,Balaka,0.012787535694451,MWI,prevalence,Y010_014,female
2,South Western,0.0139995001276253,MWI,prevalence,Y010_014,female
3,Chiradzulu,0.0148779590246158,MWI,prevalence,Y010_014,female
4,Chiradzulu,0.0148779590246158,MWI,prevalence,Y010_014,female
5,Chiradzulu,0.0148779590246158,MWI,prevalence,Y010_014,female
3,Blantyre,0.0158892437004925,MWI,prevalence,Y010_014,female
4,Blantyre,0.0158892437004925,MWI,prevalence,Y010_014,female
5,Blantyre,0.0127604516334017,MWI,prevalence,Y010_014,female
5,Blantyre City,0.0179779530537279,MWI,prevalence,Y010_014,female
3,Mwanza,0.00858821635262401,MWI,prevalence,Y010_014,female
4,Mwanza,0.00858821635262401,MWI,prevalence,Y010_014,female
5,Mwanza,0.00858821635262401,MWI,prevalence,Y010_014,female
3,Thyolo,0.0129561257184109,MWI,prevalence,Y010_014,female
4,Thyolo,0.0129561257184109,MWI,prevalence,Y010_014,female
5,Thyolo,0.0129561257184109,MWI,prevalence,Y010_014,female
3,Chikwawa,0.0125870359676128,MWI,prevalence,Y010_014,female
4,Chikwawa,0.0125870359676128,MWI,prevalence,Y010_014,female
5,Chikwawa,0.0125870359676128,MWI,prevalence,Y010_014,female
3,Nsanje,0.0147595876716858,MWI,prevalence,Y010_014,female
4,Nsanje,0.0147595876716858,MWI,prevalence,Y010_014,female
5,Nsanje,0.0147595876716858,MWI,prevalence,Y010_014,female
3,Neno,0.0112289773033691,MWI,prevalence,Y010_014,female
4,Neno,0.0112289773033691,MWI,prevalence,Y010_014,female
5,Neno,0.0112289773033691,MWI,prevalence,Y010_014,female
0,Mozambique,0.011513345112131,MOZ,prevalence,Y010_014,female
1,Gaza,0.0266841566683694,MOZ,prevalence,Y010_014,female
2,Gaza,0.0266841566683694,MOZ,prevalence,Y010_014,female
3,Xai-xai,0.0215939023090467,MOZ,prevalence,Y010_014,female
3,Bilene,0.027832559259565,MOZ,prevalence,Y010_014,female
3,Chibuto,0.0231429928340446,MOZ,prevalence,Y010_014,female
3,Chicualacuala,0.0283379448814281,MOZ,prevalence,Y010_014,female
3,Chigubo,0.0394426965831422,MOZ,prevalence,Y010_014,female
3,Chókwé,0.0262738085509182,MOZ,prevalence,Y010_014,female
3,Guijá,0.0298998776352501,MOZ,prevalence,Y010_014,female
3,Mabalane,0.0225607389059963,MOZ,prevalence,Y010_014,female
3,Mandlakazi,0.023226817106996,MOZ,prevalence,Y010_014,female
3,Massangena,0.0339741300897841,MOZ,prevalence,Y010_014,female
3,Massingir,0.0250071850723718,MOZ,prevalence,Y010_014,female
3,Limpopo,0.0320408942398303,MOZ,prevalence,Y010_014,female
3,Chonguene,0.0322726519504014,MOZ,prevalence,Y010_014,female
3,Mapai,0.0235858585009796,MOZ,prevalence,Y010_014,female
1,Inhambane,0.0168495787918007,MOZ,prevalence,Y010_014,female
2,Inhambane,0.0168495787918007,MOZ,prevalence,Y010_014,female
3,Inhambane,0.0127730343835369,MOZ,prevalence,Y010_014,female
3,Funhalouro,0.0211221500750838,MOZ,prevalence,Y010_014,female
3,Govuro,0.031973867125055,MOZ,prevalence,Y010_014,female
3,Homoíne,0.0109303926130357,MOZ,prevalence,Y010_014,female
3,Inharrime,0.0152865921392349,MOZ,prevalence,Y010_014,female
3,Inhassoro,0.019145124433124,MOZ,prevalence,Y010_014,female
3,Jangamo,0.0159392108159339,MOZ,prevalence,Y010_014,female
3,Mabote,0.0236236722031225,MOZ,prevalence,Y010_014,female
3,Massinga,0.0193267189092287,MOZ,prevalence,Y010_014,female
3,Maxixe,0.0174795456442258,MOZ,prevalence,Y010_014,female
3,Morrumbene,0.0169406227162187,MOZ,prevalence,Y010_014,female
3,Panda,0.0208808984052433,MOZ,prevalence,Y010_014,female
3,Vilankulo,0.0155553150250484,MOZ,prevalence,Y010_014,female
3,Zavala,0.0131011033340195,MOZ,prevalence,Y010_014,female
1,Manica,0.0111429207295274,MOZ,prevalence,Y010_014,female
2,Manica,0.0111429207295274,MOZ,prevalence,Y010_014,female
3,Chimoio,0.0156708338162104,MOZ,prevalence,Y010_014,female
3,Báruè,0.00979923655976825,MOZ,prevalence,Y010_014,female
3,Gondola,0.0102927031509133,MOZ,prevalence,Y010_014,female
3,Guro,0.0148289701737582,MOZ,prevalence,Y010_014,female
3,Machaze,0.0172394240596097,MOZ,prevalence,Y010_014,female
3,Macossa,0.00493697174986146,MOZ,prevalence,Y010_014,female
3,Manhica,0.00968196139532287,MOZ,prevalence,Y010_014,female
3,Mossurize,0.00772597230454034,MOZ,prevalence,Y010_014,female
3,Tambara,0.00653979148125116,MOZ,prevalence,Y010_014,female
3,Macate,0.00702448200513865,MOZ,prevalence,Y010_014,female
3,Vanduzi,0.0110796210067112,MOZ,prevalence,Y010_014,female
3,Sussendenga,0.00766336533689799,MOZ,prevalence,Y010_014,female
1,Maputo,0.0172475589067693,MOZ,prevalence,Y010_014,female
2,Maputo Província,0.0145218023687727,MOZ,prevalence,Y010_014,female
3,Matola,0.0115376596132831,MOZ,prevalence,Y010_014,female
3,Boane,0.0142234494617075,MOZ,prevalence,Y010_014,female
3,Magude,0.015072484466901,MOZ,prevalence,Y010_014,female
3,Manhiça,0.0276761519487192,MOZ,prevalence,Y010_014,female
3,Marracuene,0.0103587913583971,MOZ,prevalence,Y010_014,female
3,Matutuíne,0.0194184146741578,MOZ,prevalence,Y010_014,female
3,Moamba,0.0215049440636046,MOZ,prevalence,Y010_014,female
3,Namaacha,0.0212847563557529,MOZ,prevalence,Y010_014,female
2,Cidade De Maputo,0.0233372787613354,MOZ,prevalence,Y010_014,female
3,Kampfumu,0.0240788485522448,MOZ,prevalence,Y010_014,female
3,Nhlamankulu,0.0113792860648466,MOZ,prevalence,Y010_014,female
3,Kamaxakeni,0.0319574125999895,MOZ,prevalence,Y010_014,female
3,Kamavota,0.0261357477125133,MOZ,prevalence,Y010_014,female
3,Kamubukwana,0.0283358177214189,MOZ,prevalence,Y010_014,female
3,Katembe,0.0268009174811275,MOZ,prevalence,Y010_014,female
3,Kanyaka,0.0173864552657745,MOZ,prevalence,Y010_014,female
1,Nampula,0.00851826567260392,MOZ,prevalence,Y010_014,female
2,Nampula,0.00851826567260392,MOZ,prevalence,Y010_014,female
3,Nampula,0.0167382732636383,MOZ,prevalence,Y010_014,female
3,Angoche,0.00682231115145229,MOZ,prevalence,Y010_014,female
3,Eráti,0.00702285825563013,MOZ,prevalence,Y010_014,female
3,Ilha De Moçambique,0.0247300661475029,MOZ,prevalence,Y010_014,female
3,Lalaua,0.00401072082168456,MOZ,prevalence,Y010_014,female
3,Malema,0.00765152361331958,MOZ,prevalence,Y010_014,female
3,Meconta,0.00784830728629575,MOZ,prevalence,Y010_014,female
3,Mecubúri,0.00403101901605107,MOZ,prevalence,Y010_014,female
3,Memba,0.00260775734872972,MOZ,prevalence,Y010_014,female
3,Mogincual,0.00355497358333061,MOZ,prevalence,Y010_014,female
3,Mogovolas,0.00432634114449842,MOZ,prevalence,Y010_014,female
3,Moma,0.0119992074742606,MOZ,prevalence,Y010_014,female
3,Monapo,0.00522958824950241,MOZ,prevalence,Y010_014,female
3,Mossuril,0.00775047673147609,MOZ,prevalence,Y010_014,female
3,Muecate,0.00572705894271898,MOZ,prevalence,Y010_014,female
3,Morrupula,0.00786778121318693,MOZ,prevalence,Y010_014,female
3,Nacala,0.0145974648184837,MOZ,prevalence,Y010_014,female
3,Nacala-a-velha,0.00600913670819384,MOZ,prevalence,Y010_014,female
3,Nacarôa,0.00469765167350632,MOZ,prevalence,Y010_014,female
3,Rapale,0.00822720961597685,MOZ,prevalence,Y010_014,female
3,Ribáuè,0.0075602505753623,MOZ,prevalence,Y010_014,female
3,Larde,0.0146928323133511,MOZ,prevalence,Y010_014,female
3,Liúpo,0.00376339276099914,MOZ,prevalence,Y010_014,female
1,Niassa,0.00659988697690587,MOZ,prevalence,Y010_014,female
2,Niassa,0.00659988697690587,MOZ,prevalence,Y010_014,female
3,Lichinga,0.0098600233935654,MOZ,prevalence,Y010_014,female
3,Cuamba,0.00560413777642704,MOZ,prevalence,Y010_014,female
3,Lago,0.00556835752141535,MOZ,prevalence,Y010_014,female
3,Chimbunila,0.00626417894530007,MOZ,prevalence,Y010_014,female
3,Majune,0.00526738134747348,MOZ,prevalence,Y010_014,female
3,Mandimba,0.00473452425016861,MOZ,prevalence,Y010_014,female
3,Marrupa,0.00806324767764426,MOZ,prevalence,Y010_014,female
3,Maúa,0.00546271140779584,MOZ,prevalence,Y010_014,female
3,Mavago,0.00248451653038618,MOZ,prevalence,Y010_014,female
3,Mecanhelas,0.0088770910844324109,MOZ,prevalence,Y010_014,female
3,Mecula,0.00970063694724572,MOZ,prevalence,Y010_014,female
3,Metarica,0.00416445086830596,MOZ,prevalence,Y010_014,female
3,Muembe,0.00623112538571708,MOZ,prevalence,Y010_014,female
3,N'gauma,0.00410737250595784,MOZ,prevalence,Y010_014,female
3,Nipepe,0.00926275559993994,MOZ,prevalence,Y010_014,female
3,Sanga,0.00293841447798083,MOZ,prevalence,Y010_014,female
1,Sofala,0.0165025871167112,MOZ,prevalence,Y010_014,female
2,Sofala,0.0165025871167112,MOZ,prevalence,Y010_014,female
3,Beira,0.0212708402602095,MOZ,prevalence,Y010_014,female
3,Búzi,0.0194534338303282,MOZ,prevalence,Y010_014,female
3,Caia,0.0137162233349556,MOZ,prevalence,Y010_014,female
3,Chemba,0.0176614329017943,MOZ,prevalence,Y010_014,female
3,Cheringoma,0.0112845235813733,MOZ,prevalence,Y010_014,female
3,Chibabava,0.0101868176489657,MOZ,prevalence,Y010_014,female
3,Dondo,0.0214394825762349,MOZ,prevalence,Y010_014,female
3,Machanga,0.0251176321551822,MOZ,prevalence,Y010_014,female
3,Marromeu,0.0148303783547167,MOZ,prevalence,Y010_014,female
3,Muanza,0.0109795804026566,MOZ,prevalence,Y010_014,female
3,Nhamatanda,0.0123081290366073,MOZ,prevalence,Y010_014,female
3,Gorongosa,0.00534987873635769,MOZ,prevalence,Y010_014,female
3,Maríngué,0.0228103299699145,MOZ,prevalence,Y010_014,female
1,Tete,0.00621460331024106,MOZ,prevalence,Y010_014,female
2,Tete,0.00621460331024106,MOZ,prevalence,Y010_014,female
3,Tete,0.0136518621354872,MOZ,prevalence,Y010_014,female
3,Angónia,0.00236019893153647,MOZ,prevalence,Y010_014,female
3,Cahora Bassa,0.00570615711182602,MOZ,prevalence,Y010_014,female
3,Changara,0.0149756506632338,MOZ,prevalence,Y010_014,female
3,Chifunde,0.00379564186339326,MOZ,prevalence,Y010_014,female
3,Chiúta,0.00504237479240284,MOZ,prevalence,Y010_014,female
3,Macanga,0.00247225473823411,MOZ,prevalence,Y010_014,female
3,Mágoè,0.00989807571547202,MOZ,prevalence,Y010_014,female
3,Marávia,0.00539679936158508,MOZ,prevalence,Y010_014,female
3,Moatize,0.00528481199703913,MOZ,prevalence,Y010_014,female
3,Mutarara,0.00824284880710698,MOZ,prevalence,Y010_014,female
3,Tsangano,0.00271098903501305,MOZ,prevalence,Y010_014,female
3,Zumbu,0.00235711012194474,MOZ,prevalence,Y010_014,female
3,Dôa,0.00360560820497132,MOZ,prevalence,Y010_014,female
3,Marara,0.00831940697780398,MOZ,prevalence,Y010_014,female
1,Zambézia,0.0120111272964397,MOZ,prevalence,Y010_014,female
2,Zambézia,0.0120111272964397,MOZ,prevalence,Y010_014,female
3,Quelimane,0.0245272947301178,MOZ,prevalence,Y010_014,female
3,Alto Molócuè,0.00414193828510769,MOZ,prevalence,Y010_014,female
3,Chinde,0.0134518231804084,MOZ,prevalence,Y010_014,female
3,Gilé,0.0110527055802748,MOZ,prevalence,Y010_014,female
3,Guruè,0.00352219492024234,MOZ,prevalence,Y010_014,female
3,Ile,0.00728990077669343,MOZ,prevalence,Y010_014,female
3,Inhassunge,0.0235076444563331,MOZ,prevalence,Y010_014,female
3,Lugela,0.0117934564764779,MOZ,prevalence,Y010_014,female
3,Maganja Da Costa,0.0114152663978647,MOZ,prevalence,Y010_014,female
3,Milange,0.00551183427858354,MOZ,prevalence,Y010_014,female
3,Mocuba,0.0252413882610191,MOZ,prevalence,Y010_014,female
3,Mopeia,0.00954791935972055,MOZ,prevalence,Y010_014,female
3,Morrumbala,0.00925225220098399,MOZ,prevalence,Y010_014,female
3,Namacurra,0.0254534159408194,MOZ,prevalence,Y010_014,female
3,Namarói,0.00635675471143891,MOZ,prevalence,Y010_014,female
3,Nicoadala,0.025173163552944,MOZ,prevalence,Y010_014,female
3,Pebane,0.0208952325572657,MOZ,prevalence,Y010_014,female
3,Derre,0.0124224251296325,MOZ,prevalence,Y010_014,female
3,Luabo,0.0198485368355004,MOZ,prevalence,Y010_014,female
3,Mocubela,0.0175107651429209,MOZ,prevalence,Y010_014,female
3,Molumbo,0.00355726750681702,MOZ,prevalence,Y010_014,female
3,Mulevala,0.00606758214274468,MOZ,prevalence,Y010_014,female
0,Rwanda,0.00189098571650289,RWA,prevalence,Y010_014,female
1,Kigali City,0.00258909281881253,RWA,prevalence,Y010_014,female
2,Nyarugenge,0.00314300919276465,RWA,prevalence,Y010_014,female
2,Gasabo,0.00270258784528258,RWA,prevalence,Y010_014,female
2,Kicukiro,0.00190490858335624,RWA,prevalence,Y010_014,female
1,Southern Province,0.00157204974643947,RWA,prevalence,Y010_014,female
2,Nyanza,0.00138664343627316,RWA,prevalence,Y010_014,female
2,Gisagara,0.00148530524596403,RWA,prevalence,Y010_014,female
2,Nyaruguru,0.00106904123087584,RWA,prevalence,Y010_014,female
2,Huye,0.00138891021698805,RWA,prevalence,Y010_014,female
2,Nyamagabe,0.00175137042898349,RWA,prevalence,Y010_014,female
2,Ruhango,0.00166665966166482,RWA,prevalence,Y010_014,female
2,Muhanga,0.0015662750927796,RWA,prevalence,Y010_014,female
2,Kamonyi,0.00219464393727797,RWA,prevalence,Y010_014,female
1,Western Province,0.00190615947577009,RWA,prevalence,Y010_014,female
2,Karongi,0.00189650204494003,RWA,prevalence,Y010_014,female
2,Rutsiro,0.00241154625170964,RWA,prevalence,Y010_014,female
2,Rubavu,0.00173802434708997,RWA,prevalence,Y010_014,female
2,Nyabihu,0.00178811791629747,RWA,prevalence,Y010_014,female
2,Ngororero,0.00166332729589846,RWA,prevalence,Y010_014,female
2,Rusizi,0.00166769491597539,RWA,prevalence,Y010_014,female
2,Nyamasheke,0.00220332486785762,RWA,prevalence,Y010_014,female
1,Northern Province,0.00142715720889315,RWA,prevalence,Y010_014,female
2,Rulindo,0.0018823822679827,RWA,prevalence,Y010_014,female
2,Gakenke,0.0012962207287017,RWA,prevalence,Y010_014,female
2,Musanze,0.00166428576371957,RWA,prevalence,Y010_014,female
2,Burera,8.45448154377398e-4,RWA,prevalence,Y010_014,female
2,Gicumbi,0.00146672261503728,RWA,prevalence,Y010_014,female
1,Eastern Province,0.00218978749374825,RWA,prevalence,Y010_014,female
2,Rwamagana,0.00270590423446357,RWA,prevalence,Y010_014,female
2,Nyagatare,0.00187754459973035,RWA,prevalence,Y010_014,female
2,Gatsibo,0.00165034273823306,RWA,prevalence,Y010_014,female
2,Kayonza,0.00282243938975212,RWA,prevalence,Y010_014,female
2,Kirehe,0.00213958359489594,RWA,prevalence,Y010_014,female
2,Ngoma,0.00172491988609298,RWA,prevalence,Y010_014,female
2,Bugesera,0.00266848434662702,RWA,prevalence,Y010_014,female
0,South Africa,0.0142539344781763,ZAF,prevalence,Y010_014,female
1,Western Cape,0.00667337740869862,ZAF,prevalence,Y010_014,female
2,Cape Town Mm,0.00710334625124879,ZAF,prevalence,Y010_014,female
2,West Coast Dm,0.00710361439176096,ZAF,prevalence,Y010_014,female
2,Cape Winelands Dm,0.005435001256691,ZAF,prevalence,Y010_014,female
2,Overberg Dm,0.00591672428287722,ZAF,prevalence,Y010_014,female
2,Garden Route Dm,0.00554532927655472,ZAF,prevalence,Y010_014,female
2,Central Karoo Dm,0.00645820832356088,ZAF,prevalence,Y010_014,female
1,Northern Cape,0.0080670904098856,ZAF,prevalence,Y010_014,female
2,Namakwa Dm,0.00494129238225557,ZAF,prevalence,Y010_014,female
2,Pixley Ka Seme Dm,0.0100604793805628,ZAF,prevalence,Y010_014,female
2,Zf Mgcawu Dm,0.00990791889326335,ZAF,prevalence,Y010_014,female
2,Frances Baard Dm,0.00847226879548324,ZAF,prevalence,Y010_014,female
2,J T Gaetsewe Dm,0.00541577416012805,ZAF,prevalence,Y010_014,female
1,Eastern Cape,0.0147451649144771,ZAF,prevalence,Y010_014,female
2,Buffalo City Mm,0.0164417469735239,ZAF,prevalence,Y010_014,female
2,N Mandela Bay Mm,0.0146143816344344,ZAF,prevalence,Y010_014,female
2,Sarah Baartman Dm,0.0161448133337669,ZAF,prevalence,Y010_014,female
2,Amathole Dm,0.0155891511817922,ZAF,prevalence,Y010_014,female
2,C Hani Dm,0.014935566962825,ZAF,prevalence,Y010_014,female
2,Joe Gqabi Dm,0.0121259533814361,ZAF,prevalence,Y010_014,female
2,O Tambo Dm,0.0134998536916355,ZAF,prevalence,Y010_014,female
2,A Nzo Dm,0.0151301631627024,ZAF,prevalence,Y010_014,female
1,Free State,0.0163073412894851,ZAF,prevalence,Y010_014,female
2,Mangaung Mm,0.0175926648229307,ZAF,prevalence,Y010_014,female
2,Xhariep Dm,0.0125667728680524,ZAF,prevalence,Y010_014,female
2,Lejweleputswa Dm,0.0157032603292917,ZAF,prevalence,Y010_014,female
2,T Mofutsanyana Dm,0.0158697480636432,ZAF,prevalence,Y010_014,female
2,Fezile Dabi Dm,0.017002944097501,ZAF,prevalence,Y010_014,female
1,Kwazulu-natal,0.019627548947723,ZAF,prevalence,Y010_014,female
2,Ethekwini Mm,0.0198845819744396,ZAF,prevalence,Y010_014,female
2,Ugu Dm,0.0189992985703555,ZAF,prevalence,Y010_014,female
2,Umgungundlovu Dm,0.0217432199665296,ZAF,prevalence,Y010_014,female
2,Uthukela Dm,0.0211512779833919,ZAF,prevalence,Y010_014,female
2,Umzinyathi Dm,0.0154435509462226,ZAF,prevalence,Y010_014,female
2,Amajuba Dm,0.0146015361098394,ZAF,prevalence,Y010_014,female
2,Zululand Dm,0.0182819165085002,ZAF,prevalence,Y010_014,female
2,Umkhanyakude Dm,0.0215707860446391,ZAF,prevalence,Y010_014,female
2,King Cetshwayo Dm,0.0200982735465799,ZAF,prevalence,Y010_014,female
2,Ilembe Dm,0.023331116130502,ZAF,prevalence,Y010_014,female
2,Harry Gwala Dm,0.0187298996749613,ZAF,prevalence,Y010_014,female
1,Mpumalanga,0.0196137569803242,ZAF,prevalence,Y010_014,female
2,G Sibande Dm,0.0238389192951256,ZAF,prevalence,Y010_014,female
2,Nkangala Dm,0.0154122105067186,ZAF,prevalence,Y010_014,female
2,Ehlanzeni Dm,0.020059424353704,ZAF,prevalence,Y010_014,female
1,Limpopo,0.011916886878434,ZAF,prevalence,Y010_014,female
2,Mopani Dm,0.0129219910477136,ZAF,prevalence,Y010_014,female
2,Vhembe Dm,0.0103083818071475,ZAF,prevalence,Y010_014,female
2,Capricorn Dm,0.0126588853249697,ZAF,prevalence,Y010_014,female
2,Waterberg Dm,0.0149813680740394,ZAF,prevalence,Y010_014,female
2,Sekhukhune Dm,0.0105888350057869,ZAF,prevalence,Y010_014,female
1,North West,0.0126433118634971,ZAF,prevalence,Y010_014,female
2,Bojanala Platinum Dm,0.0146917925900978,ZAF,prevalence,Y010_014,female
2,Ngaka Modiri Molema Dm,0.0105355700937704,ZAF,prevalence,Y010_014,female
2,Ruth Segomotsi Mompati Dm,0.0114499822747107,ZAF,prevalence,Y010_014,female
2,Dr K Kaunda Dm,0.012339921233314,ZAF,prevalence,Y010_014,female
1,Gauteng,0.0124780436113127,ZAF,prevalence,Y010_014,female
2,Johannesburg Mm,0.0129008160565785,ZAF,prevalence,Y010_014,female
2,Tshwane Mm,0.0107036065508224,ZAF,prevalence,Y010_014,female
2,Ekurhuleni Mm,0.0143346168324062,ZAF,prevalence,Y010_014,female
2,Sedibeng Dm,0.0118007926233211,ZAF,prevalence,Y010_014,female
2,West Rand Dm,0.0112217002329473,ZAF,prevalence,Y010_014,female
0,United Republic of Tanzania,0.00289966533447001,TZA,prevalence,Y010_014,female
1,Mainland,0.0029730444550515,TZA,prevalence,Y010_014,female
2,Central,0.00248589791052788,TZA,prevalence,Y010_014,female
3,Dodoma,0.00222316822305832,TZA,prevalence,Y010_014,female
4,Bahi Dc,0.00275395780240008,TZA,prevalence,Y010_014,female
4,Chamwino Dc,0.001881628327317,TZA,prevalence,Y010_014,female
4,Chemba Dc,7.66947871700363e-4,TZA,prevalence,Y010_014,female
4,Dodoma Mc,0.00414575748260607,TZA,prevalence,Y010_014,female
4,Kondoa Dc,6.42610212123612e-4,TZA,prevalence,Y010_014,female
4,Kondoa Tc,0.00267553013880297,TZA,prevalence,Y010_014,female
4,Kongwa Dc,0.00219199425007123,TZA,prevalence,Y010_014,female
4,Mpwapwa Dc,0.0016004965772227,TZA,prevalence,Y010_014,female
3,Singida,0.00195925890113338,TZA,prevalence,Y010_014,female
4,Ikungi Dc,0.00142302535943432,TZA,prevalence,Y010_014,female
4,Iramba Dc,0.00253838194212823,TZA,prevalence,Y010_014,female
4,Itigi Dc,0.00236324107175215,TZA,prevalence,Y010_014,female
4,Manyoni Dc,0.00260604160636694,TZA,prevalence,Y010_014,female
4,Mkalama Dc,0.00138254122278266,TZA,prevalence,Y010_014,female
4,Singida Dc,0.00102517766700438,TZA,prevalence,Y010_014,female
4,Singida Mc,0.00301207637486078,TZA,prevalence,Y010_014,female
3,Tabora,0.00301270072700838,TZA,prevalence,Y010_014,female
4,Igunga Dc,0.00389262116457272,TZA,prevalence,Y010_014,female
4,Kaliua Dc,0.00246172719411713,TZA,prevalence,Y010_014,female
4,Nzega Dc,0.00347182185479628,TZA,prevalence,Y010_014,female
4,Nzega Tc,0.00486743625501308,TZA,prevalence,Y010_014,female
4,Sikonge Dc,0.00210475249454448,TZA,prevalence,Y010_014,female
4,Tabora Mc,0.0035879831080224,TZA,prevalence,Y010_014,female
4,Urambo Dc,0.00232267941203121,TZA,prevalence,Y010_014,female
4,Uyui Dc,0.00259125447399301,TZA,prevalence,Y010_014,female
2,Coastal,0.00320148044962593,TZA,prevalence,Y010_014,female
3,Morogoro,0.00237943465637199,TZA,prevalence,Y010_014,female
4,Gairo Dc,0.00120139680011216,TZA,prevalence,Y010_014,female
4,Ifakara,0.00359953257722495,TZA,prevalence,Y010_014,female
4,Mlimba,0.00266008220002982,TZA,prevalence,Y010_014,female
